Title1,Textbox33,Title2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visitation By State and by Park for Year: 2019,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in 2019 and displays the percent change from the previous year.,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Visitation%20By%20State%20and%20By%20Park%20(2017%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
South Carolina,Ninety Six NHS,"97,295",1.83%,"10,134",1.82%,0,,"121,615",1.82%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal South Carolina,"1,655,573",2.65%,"283,772",2.17%,"253,144",,"3,405,307",2.17%,"42,174",,0,,0,,0,,0,,948,,0,,"8,751",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
South Dakota,Badlands NP,"970,998",-3.76%,"349,399",-2.33%,"55,984",-46.74%,"4,192,793",-2.33%,"27,992",-46.74%,"7,092",-24.35%,"19,820",43.31%,"3,490",19.52%,930,19.54%,"2,493",-14.80%,0,,0,,Subtotal South Dakota,"3,928,433",-10.45%,"754,595",-8.72%,"973,752",-16.46%,"9,055,185",-8.72%,"333,179",-17.80%,"7,092",-24.35%,"19,820",43.31%,"7,122",-1.81%,"4,645",-6.01%,"2,862",-14.90%,0,,505,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
South Dakota,Jewel Cave NM,"123,489",-13.25%,"26,240",-19.25%,105,-52.91%,"314,886",-19.25%,105,-52.91%,0,,0,,0,,0,,0,,0,,0,,Subtotal South Dakota,"3,928,433",-10.45%,"754,595",-8.72%,"973,752",-16.46%,"9,055,185",-8.72%,"333,179",-17.80%,"7,092",-24.35%,"19,820",43.31%,"7,122",-1.81%,"4,645",-6.01%,"2,862",-14.90%,0,,505,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
South Dakota,Minuteman Missile NHS,"125,776",-9.69%,"8,127",23.21%,0,,"97,534",23.21%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal South Dakota,"3,928,433",-10.45%,"754,595",-8.72%,"973,752",-16.46%,"9,055,185",-8.72%,"333,179",-17.80%,"7,092",-24.35%,"19,820",43.31%,"7,122",-1.81%,"4,645",-6.01%,"2,862",-14.90%,0,,505,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
South Dakota,Missouri NRR,"129,280",0.48%,"10,773",0.49%,0,,"129,280",0.48%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal South Dakota,"3,928,433",-10.45%,"754,595",-8.72%,"973,752",-16.46%,"9,055,185",-8.72%,"333,179",-17.80%,"7,092",-24.35%,"19,820",43.31%,"7,122",-1.81%,"4,645",-6.01%,"2,862",-14.90%,0,,505,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
South Dakota,Mount Rushmore NMEM,"1,963,540",-15.05%,"215,442",-15.05%,"676,978",-15.24%,"2,585,314",-15.05%,"225,657",-15.25%,0,,0,,0,,0,,0,,0,,0,,Subtotal South Dakota,"3,928,433",-10.45%,"754,595",-8.72%,"973,752",-16.46%,"9,055,185",-8.72%,"333,179",-17.80%,"7,092",-24.35%,"19,820",43.31%,"7,122",-1.81%,"4,645",-6.01%,"2,862",-14.90%,0,,505,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
South Dakota,Wind Cave NP,"615,350",-6.25%,"144,614",-12.65%,"240,685",-7.99%,"1,735,378",-12.65%,"79,425",-7.99%,0,,0,,"3,632",-16.18%,"3,715",-10.78%,369,-15.56%,0,-58.57%,505,,Subtotal South Dakota,"3,928,433",-10.45%,"754,595",-8.72%,"973,752",-16.46%,"9,055,185",-8.72%,"333,179",-17.80%,"7,092",-24.35%,"19,820",43.31%,"7,122",-1.81%,"4,645",-6.01%,"2,862",-14.90%,0,,505,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Andrew Johnson NHS,"51,189",1.02%,"2,350",4.49%,0,,"28,203",4.47%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Big South Fork NRRA,"442,791",-1.37%,"259,263",-2.73%,0,,"3,111,160",-2.73%,0,,"1,751",,0,,"5,439",-14.04%,"20,181",-20.26%,"4,966",-8.88%,0,-23.58%,"2,628",,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Chickamauga & Chattanooga NMP,"488,579",3.30%,"78,178",1.35%,0,,"938,140",1.36%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Fort Donelson NB,"254,431",50.56%,"14,126",50.40%,"540,993",8.76%,"169,523",50.40%,"17,854",8.76%,0,,0,,0,,0,,0,,0,-57.14%,3,,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Great Smoky Mountains NP,"7,026,734",9.86%,"4,256,167",9.02%,"10,544,367",0.00%,"51,074,007",9.02%,"5,272,185",0.00%,"10,955",-1.86%,0,,"105,483",5.87%,"76,723",2.24%,"52,958",-3.10%,0,-13.80%,"10,685",,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Manhattan Project NHP,"30,123",-4.79%,"2,449",-1.13%,0,,"29,399",-1.10%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Natchez Trace PKWY,"818,486",-1.04%,"274,602",-1.07%,"1,190,844",2.09%,"3,295,233",-1.07%,"1,190,844",2.09%,0,,0,,"2,172",-6.22%,"3,702",-5.00%,0,,0,,0,,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Obed W&SR,"221,301",1.73%,"78,718",0.90%,"10,800",0.00%,"944,617",0.90%,900,0.00%,0,,0,,"8,686",-11.58%,0,,300,16.73%,0,,0,,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Shiloh NMP,"360,989",-4.02%,"43,451",-4.53%,"152,902",-5.57%,"521,420",-4.53%,"30,581",-5.56%,0,,0,,0,,0,,0,,0,,0,,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Tennessee,Stones River NB,"284,516",6.76%,"33,152",-11.57%,"1,440",-0.69%,"397,830",-11.57%,240,-4.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Tennessee,"9,979,139",7.81%,"5,042,456",7.28%,"12,441,346",,"60,509,532",7.28%,"6,512,604",,"12,706",,0,,"121,780",,"100,606",,"58,224",,0,,"13,316",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Alibates Flint Quarries NM,"8,847",19.31%,"1,843",19.37%,0,,"22,116",19.29%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Amistad NRA,"1,267,900",14.04%,"773,710",14.24%,"1,128",0.00%,"9,284,523",14.24%,"1,128",0.00%,0,,0,,0,,"10,192",53.75%,0,,0,155.17%,"2,220",,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Big Bend NP,"463,832",5.39%,"874,696",1.38%,"2,364",0.00%,"10,496,353",1.38%,"7,092",0.00%,"49,227",2.42%,"12,618",-3.38%,"54,402",-2.62%,"28,845",-13.14%,"23,320",-2.26%,0,-0.75%,"37,020",,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Big Thicket NPRES,"255,926",15.53%,"68,879",3.12%,0,,"826,557",3.12%,0,,0,,0,,0,,0,,"1,536",-12.97%,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Chamizal NMEM,"38,228",-42.50%,"4,156",-43.20%,"47,298",-3.46%,"49,882",-43.20%,"165,543",-3.46%,0,,0,,0,,0,,0,,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Fort Davis NHS,"51,995",4.97%,"8,666",0.21%,255,-10.53%,"103,992",0.20%,"1,390",177.45%,0,,0,,0,,0,,0,,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Guadalupe Mountains NP,"188,833",9.57%,"36,766",-13.04%,"1,440",,"441,192",-13.04%,"1,440",,0,,0,,"10,621",-0.67%,"6,383",-0.84%,"2,838",-19.12%,0,5.32%,"1,464",,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Lake Meredith NRA,"1,328,340",20.08%,"330,637",23.13%,0,,"3,967,646",23.13%,0,,0,,0,,"12,636",42.15%,"57,418",41.69%,0,,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Lyndon B. Johnson NHP,"111,972",-7.84%,"15,813",-5.83%,0,,"189,757",-5.83%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Padre Island NS,"576,299",-6.45%,"343,994",-4.32%,"1,800",0.00%,"4,127,938",-4.32%,"14,400",0.00%,0,,0,,"20,010",-6.56%,"35,225",6.30%,"13,601",0.00%,0,1.73%,412,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Palo Alto Battlefield NHP,"149,733",81.52%,"19,390",59.54%,0,,"232,691",59.54%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Rio Grande W&SR,324,-1.82%,"3,198",-30.40%,0,,"38,376",-30.40%,0,,0,,0,,0,,0,,"1,842",-27.62%,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,San Antonio Missions NHP,"1,281,121",6.04%,"143,440",9.93%,0,,"1,721,291",9.93%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Texas,Waco Mammoth NM,"111,331",4.11%,"12,095",8.08%,"7,835",260.06%,"145,144",8.08%,"3,083",1603.31%,0,,0,,0,,0,,0,,0,,0,,Subtotal Texas,"5,834,681",9.87%,"2,637,283",6.78%,"62,120",,"31,647,458",6.78%,"194,076",,"49,227",,"12,618",,"97,669",,"138,063",,"43,137",,0,,"41,116",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Arches NP,"1,659,702",-0.23%,"492,734",0.10%,0,,"5,912,819",0.10%,0,,0,,0,,"17,523",-2.31%,"16,290",0.82%,405,10.05%,0,26.33%,"4,688",,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Bryce Canyon NP,"2,594,904",-3.16%,"1,058,806",-8.38%,"416,166",-0.90%,"12,705,683",-8.38%,"124,850",-0.90%,"52,566",1.69%,0,,"30,080",-39.53%,"23,653",-20.14%,"1,394",-46.45%,0,-59.86%,509,,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Canyonlands NP,"733,996",-0.74%,"429,395",-2.81%,0,,"5,152,749",-2.81%,0,,0,,0,,"9,135",-30.91%,"7,785",-25.98%,"77,695",-0.87%,0,22.12%,508,,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Capitol Reef NP,"1,226,519",-0.09%,"159,131",-0.54%,"56,871",2.59%,"1,909,572",-0.54%,"56,871",2.59%,0,,0,,"25,665",3.40%,"23,993",-11.61%,"4,010",-0.94%,0,11.98%,"2,738",,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Cedar Breaks NM,"579,861",-10.03%,"102,691",-9.54%,"54,768",-1.79%,"1,232,294",-9.54%,"109,538",-1.79%,0,,0,,"2,004",-16.40%,"2,028",21.22%,0,,0,,0,,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Dinosaur NM,"77,732",-1.80%,"39,765",5.14%,192,0.00%,"477,184",5.14%,192,0.00%,0,,0,,"12,451",4.51%,"16,262",25.14%,"7,888",-1.38%,0,-54.60%,642,,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Glen Canyon NRA,"3,489,530",4.05%,"3,257,799",-1.98%,"3,709",-23.51%,"39,093,590",-1.98%,"44,504",-23.49%,"7,594",-8.88%,"10,037",-16.62%,612,-32.60%,162,-19.00%,"89,782",714.50%,0,-28.49%,"157,758",,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Golden Spike NHP,"108,154",79.87%,"21,858",80.11%,"31,000",0.00%,"262,305",80.11%,"15,500",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Hovenweep NM,"19,824",-12.76%,"5,765",-10.87%,168,0.00%,"69,189",-10.86%,36,0.00%,0,,0,,877,-17.50%,"1,321",-0.75%,0,,0,,0,,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Natural Bridges NM,"88,090",-14.57%,"42,676",-13.99%,800,0.00%,"512,117",-13.99%,400,0.00%,0,,0,,"3,096",-15.80%,"3,263",-7.82%,0,,0,,0,,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Utah,Rainbow Bridge NM,"115,108",3.79%,"14,388",3.79%,0,,"172,663",3.79%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Utah,"15,285,200",1.05%,"8,034,986",-3.44%,"585,574",,"96,419,903",-3.44%,"357,366",,"142,800",,"10,037",,"219,733",-15.05%,"173,461",-0.99%,"199,494",56.61%,0,-25.69%,"188,462",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
