Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,7,"10,125",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,"75,229"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,8,"10,331",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,"75,229"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,9,"10,331",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,"75,229"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,10,"14,614",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,"75,229"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,11,"6,861",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,"75,229"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,12,"1,788",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT ROCKFISH ENTRANCE,2019,"75,229"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,1,"3,559",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,2,"2,486",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,3,"6,919",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,4,"14,149",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,5,"16,133",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,6,"18,036",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,7,"17,743",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,8,"19,894",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,9,"19,894",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,10,"22,487",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,11,"11,604",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,12,"4,314",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT SWIFT RUN ENTRANCE,2019,"157,218"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,1,"3,748",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,2,"1,664",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,3,"6,976",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,4,"16,740",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,5,"21,175",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,6,"22,993",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,7,"24,394",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,8,"25,624",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,9,"21,948",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,10,"30,446",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,11,"17,653",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,12,"4,692",Shenandoah NP,SHEN,National Park,Northeast ,TRAFFIC COUNT AT THORNTON GAP ENTRANCE,2019,"198,053"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,1,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,2,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,3,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,4,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,5,"15,586",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,6,"24,670",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,7,"25,652",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,8,"20,467",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,9,"18,506",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,10,"7,131",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,11,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,12,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT PAINTED CANYON REST AREA,2019,"112,012"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,1,253,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,2,314,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,3,"1,060",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,4,"1,700",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,5,"2,116",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,6,"6,247",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,7,"7,299",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,8,"6,982",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,9,"5,404",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,10,"3,114",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,11,"1,500",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,12,396,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC DRIVE (VISITOR CENTER AREA,2019,"36,385"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,1,"1,185",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,2,565,Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,3,"1,593",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,4,"2,938",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,5,"11,000",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,6,"19,029",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,7,"22,469",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,8,"22,785",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,9,"17,362",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,10,"7,312",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,11,"5,300",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,12,"1,096",Theodore Roosevelt NP,THRO,National Park,Midwest ,TRAFFIC COUNT AT SCENIC LOOP DRIVE (MEDORA),2019,"112,634"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,1,"8,500",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,2,654,Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,3,"12,618",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,4,"18,124",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,5,"15,803",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,6,"34,182",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,7,"36,194",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,8,"22,675",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,9,"16,545",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,10,"12,749",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,11,"7,995",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,12,"8,120",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 SOUTH (COUNTER #5),2019,"194,159"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,1,"8,064",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,2,"9,966",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,3,"11,570",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,4,"16,353",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,5,"14,220",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,6,"40,653",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,7,"36,880",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,8,"23,800",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,9,"16,265",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,10,"13,262",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,11,"7,909",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,12,"8,186",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 385 WEST (COUNTER #4),2019,"207,128"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,1,546,Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,2,"10,455",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,3,"1,259",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,4,"2,438",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,5,"3,497",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,6,"9,569",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,7,"11,658",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,8,"7,232",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,9,"4,987",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,10,"1,980",Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,11,499,Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,12,403,Wind Cave NP,WICA,National Park,Midwest ,TRAFFIC COUNT AT HIGHWAY 87 NORTH (COUNTER #2),2019,"54,523"
Yellowstone NP,YELL,National Park,Intermountain ,TRAFFIC COUNT AT EAST GATE,2019,1,0,Yellowstone NP,YELL,National Park,Intermountain ,TRAFFIC COUNT AT EAST GATE,2019,"168,443"
