Name,Textbox3
Indiana Dunes NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
TRAFFIC COUNT AT GREENBELT PARKING AREA,2017,"1,184","1,015",888,"1,012","1,176","1,374","2,248","5,018","3,982","2,760","3,946","1,859"
TRAFFIC COUNT AT GREENBELT PARKING AREA,2016,740,834,882,866,"1,283","1,253","1,539","1,272","1,234","1,062",931,688
TRAFFIC COUNT AT GREENBELT PARKING AREA,2015,565,490,"2,726","1,049","1,240","1,692","2,048","1,994","1,771","1,077","1,463","1,887"
TRAFFIC COUNT AT GREENBELT PARKING AREA,2014,316,176,523,"1,050","1,266",450,"1,333","1,448","1,055","1,247",671,423
TRAFFIC COUNT AT GREENBELT PARKING AREA,2013,920,833,"1,230",685,"1,152","1,309","1,672","1,442","1,316","1,114",961,961
TRAFFIC COUNT AT GREENBELT PARKING AREA,2012,31,78,347,309,6,0,"3,069","1,288","1,482","2,686",835,909
TRAFFIC COUNT AT GREENBELT PARKING AREA,2011,153,342,251,311,"3,253","3,187","4,003","3,017","2,106",0,324,237
TRAFFIC COUNT AT GREENBELT PARKING AREA,2010,31,"2,634",0,349,"2,972","4,124","5,001","4,258","2,684",312,52,368
TRAFFIC COUNT AT GREENBELT PARKING AREA,2009,116,380,"1,060",696,157,139,260,167,154,286,134,118
TRAFFIC COUNT AT GREENBELT PARKING AREA,2008,"2,370",298,492,532,54,"1,508","2,016",297,10,810,17,195
TRAFFIC COUNT AT GREENBELT PARKING AREA,2007,"1,076",298,12,3,438,"1,909",534,43,133,6,19,77
TRAFFIC COUNT AT GREENBELT PARKING AREA,2006,"2,532",159,"4,857",313,114,11,9,40,58,720,862,221
TRAFFIC COUNT AT GREENBELT PARKING AREA,2005,18,32,63,634,165,90,150,68,3,9,139,268
TRAFFIC COUNT AT GREENBELT PARKING AREA,2004,719,168,341,153,489,225,200,200,43,"1,258",17,47
TRAFFIC COUNT AT GREENBELT PARKING AREA,2003,"1,166",167,"1,227",157,518,610,39,15,86,75,82,307
TRAFFIC COUNT AT GREENBELT PARKING AREA,2002,"1,166","1,075","1,338","1,604",250,859,777,"3,536",324,738,"1,322",892
TRAFFIC COUNT AT GREENBELT PARKING AREA,2001,410,811,487,510,"1,420",896,"2,340","2,049","2,214","1,345","1,322",988
TRAFFIC COUNT AT GREENBELT PARKING AREA,2000,494,71,439,460,265,928,"2,594",257,"1,553","1,928","1,429",867
TRAFFIC COUNT AT GREENBELT PARKING AREA,1999,20,177,436,186,194,302,471,230,788,873,152,0
TRAFFIC COUNT AT GREENBELT PARKING AREA,1998,0,0,0,120,120,120,120,120,120,"1,232",298,15
TRAFFIC COUNT AT GREENBELT PARKING AREA,1997,0,0,0,225,255,335,402,191,228,0,0,0
TRAFFIC COUNT AT GREENBELT PARKING AREA,1996,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT GREENBELT PARKING AREA,1995,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT GREENBELT PARKING AREA,1994,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT GREENBELT PARKING AREA,1993,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT HORSE/SKI TRAIL,2020,762,"2,386",437,"1,465",14,"1,587","1,400","1,527",,,,
TRAFFIC COUNT AT HORSE/SKI TRAIL,2019,762,"2,386","4,228","1,008",632,"1,396","1,976","1,214",987,"1,034",866,829
TRAFFIC COUNT AT HORSE/SKI TRAIL,2018,854,549,"1,213","1,100",290,"1,590","1,549","1,290","6,441","3,049","1,068",879
TRAFFIC COUNT AT HORSE/SKI TRAIL,2017,"1,573",456,"1,118",895,"2,253","1,491","1,428","1,559","2,742",735,861,657
TRAFFIC COUNT AT HORSE/SKI TRAIL,2016,"1,732","1,929","2,395","2,789","3,164","3,492","3,716","3,043","3,801","3,492","2,039","1,627"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2015,"1,118","1,460","1,568","1,576","1,766","1,852","2,615","2,498","2,029","2,245","2,716","2,943"
TRAFFIC COUNT AT HORSE/SKI TRAIL,2014,"1,249","1,567","1,311","1,477","1,787","1,695","5,045","2,062","2,018","1,930","1,181",906
TRAFFIC COUNT AT HORSE/SKI TRAIL,2013,931,192,"1,189","1,630","1,627","1,999","2,251","1,800","1,997",940,"1,882",621
TRAFFIC COUNT AT HORSE/SKI TRAIL,2012,"1,471","5,450","1,504","2,095","2,729","1,842","1,670","1,808","1,874","3,432","1,108",906
TRAFFIC COUNT AT HORSE/SKI TRAIL,2011,"1,811","2,288","2,437","1,319","2,379","1,622","1,856","2,043","1,841","1,841","1,222",996
TRAFFIC COUNT AT HORSE/SKI TRAIL,2010,"6,809","2,451",0,"1,883","1,934","2,187","2,087","2,113","2,177","1,791","1,220","1,439"
